outlet_id,st_id,st_code,outlet_name,display_name,address,city_id,latitude,longitude,store_type,store_concept,open_time,close_time,delivery_open,delivery_close,delivery_distance_m,status,is_open,gmaps_url,phone,country
FC_0136,337,SLSBY,Fore Coffee Jalan Sulawesi,Jalan Sulawesi,"Fore Jalan Sulawesi -  Jalan Sulawesi No. 54 RT 005/RW 004, Kel. Ngagel, Kec. Wonokromo, Kota Surabaya",3,-7.2770964,112.7486894,all,store,07:00,23:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/bc1uDGSwqvrUuhZn7,8881021328,Indonesia
FC_0137,434,JTBT,Fore Coffee Jati Barat,Jati Barat,"Jl. Taman Margasatwa Raya No.12, Jati Padang, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540",1,-6.289847,106.824585,all,store,07:00,23:00,07:00,22:45,5000,active,True,https://maps.app.goo.gl/tLCKQmduCWAJtqTHA?g_st=com.google.maps.preview.copy,8881026160,Indonesia
FC_0138,245,Fore Coffee Jatiasih,Fore Coffee Jatiasih,Jatiasih,"Fore Coffee - Jl. Raya Jastiasih No. 64 RT 003 RW 005, Jatiasih, Kecamatan Jatiasih, Kota Bekasi, Jawa Barat 17423",7,-6.293494,106.96094,all,store,07:00,22:00,07:00,22:00,5000,active,True,https://goo.gl/maps/ZWBdxwMh87Pzw8sM7,8881136748,Indonesia
FC_0139,321,JTMLY,Fore Coffee Jatimulya Bekasi,Jatimulya Bekasi,"Fore Jatimulya Bekasi - Jalan Raya Jatimulya No.10, Kel. Jatimulya, Kec. Tambun Selatan, Kota Bekasi",7,-6.2692399,107.0166497,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/3QdW2bsfkJWvRn2f8,8881021351,Indonesia
FC_0140,298,Jatinangor Town Square,Fore Coffee Jatinangor Town Square,Jatinangor Town Square,"Fore Coffee - Jl. Raya Jatinangor No.146, Cikeruh, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363 (lantai GF, indoor: unit GFA-02A, outdoor: unit GFA-02AST)",42,-6.93508,107.771706,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/PRUHAp6QPaQSH5Jt5,88909953012,Indonesia
FC_0141,304,Fore Coffee - Jatiuwung,Fore Coffee Jatiuwung,Jatiuwung,"Fore Coffee - Jl. Gatot Subroto Blok JS No. 10-11 RT 003/RW 01, Kel. Kroncong, Kec. Jatiuwung, Kota Tangerang",24,-6.1907399,106.5898854,all,store,07:00,22:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/Y7xdCXiZbyBtkCcEA,8881021383,Indonesia
FC_0142,196,Fore Coffee Jatiwaringin,Fore Coffee Jatiwaringin,Jatiwaringin,"Fore Coffee - Jl. Raya Jatiwaringin No.53, RT.002/RW.002, Jatiwaringin, Kec. Pondokgede, Kota Bks, Jawa Barat 17411",7,-6.275974,106.912969,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://g.page/plazaambarrukmo?share,88973646068,Indonesia
FC_0143,404,JTWRN,Fore Coffee Jatiwarna,Jatiwarna,"Fore Coffee Jatiwarna -  Jl. Raya Hankam No.9, Kel. Jatimelati, Kec. Pondok Melati, Kota Bekasi, Jawa Barat 17415",7,-6.316507899999974,106.9239653588955,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/3ksJ8nygKfKXak299,82258831609,Indonesia
FC_0144,259,Fore Coffee Sudirman Pekanbaru,"Fore Coffee Jend. Sudirman, Pekanbaru","Jend. Sudirman, Pekanbaru","Fore Coffee - Jl. Jend. Sudirman No.289-290, Sukaramai, Kec. Pekanbaru Kota, Kota Pekanbaru, Riau 28111",35,0.5267869,101.4477136,all,store,07:00,23:00,07:00,21:00,5000,active,True,https://goo.gl/maps/2rtPoqMGWjh9XUoz6,88978464374,Indonesia
FC_0145,358,JBBAL,"Fore Coffee Jimbaran, Bali","Jimbaran, Bali","Fore Coffee Jimbaran, Bali - Jl. Raya Kampus Unud No. 109, Kel. Jimbaran, Kec. Kuta Selatan, Kabupaten Badung, Provinsi Bali.",45,-8.7887758,115.1773388,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/HMD8gxu4oV2NY8So8,8881051356,Indonesia
FC_0146,374,SHMLG,"Fore Coffee Jl. Soekarno Hatta, Malang","Jl. Soekarno Hatta, Malang","Fore Coffee Jl. Soekarno Hatta, Malang - Jl. Soekarno Hatta Blok D 402, 403, Kav. 4 Malang, Kel. Mojolangu, Kec. Lowokwaru, Malang, Jawa Timur",9,-7.9402679,112.6243424,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/8hZ6gJgSgoMqkVkS8,88973609264,Indonesia
FC_0147,62,Fore Coffee Joglo Raya,Fore Coffee Joglo Raya,Joglo Raya,Fore Coffee - Jalan Raya Joglo no 14  kelurahan joglo kec. Kembangan Jakarta Barat,1,-6.218716,106.754972,all,fore_go,07:00,21:00,07:00,20:00,5000,active,True,https://goo.gl/maps/1zD5mPw3TK1oekgY8,628881029784,Indonesia
FC_0148,376,JTOWN,Fore Coffee JTOWN Jatinegara,JTOWN Jatinegara,"Fore Coffee  JTOWN Jatinegara - Jl. Jatinegara Timur No.60, Bali Mester, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13310, Indonesia",1,-6.2205099,106.8680673,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/FSUXHy8pqiKtJh2h8,88973609277,Indonesia
FC_0149,516,KRDN,Fore Coffee Kaharudin Pekanbaru,Kaharudin Pekanbaru,"Fore Coffee Kaharudin Pekanbaru  - Jl. Kaharuddin Nasution, No.08 RT.003/RW.02, Air Dingin, Bukit Raya, Pekanbaru",35,0.461814,101.4525221,all,store,08:00,23:00,08:00,22:00,5000,active,True,https://maps.app.goo.gl/Vz9UkGdyPDmBawtC6,88975974644,Indonesia
FC_0150,78,Fore Coffee Kalibata CIty,Fore Coffee Kalibata City,Kalibata City,"Fore Coffee - Apartement Kalibata City Tower Borneo, Lantai GF/AT-B CT B2 Rawajati, Pancoran, Kota Jakarta Selatan",1,-6.256928,106.853644,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://goo.gl/maps/FmJawVG4wqMifjMRA,628881029561,Indonesia
FC_0151,397,KLMLG,Fore Coffee Kalimalang,Kalimalang,"Fore Coffee Kalimalang - Jalan Raya Kalimalang No. 4, Pondok Kelapa, Jatinegara, RT.4/RW.10, Pondok Kelapa, RT.4/RW.10, Pd. Klp, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450",1,-6.2473535,106.9243151,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/SVPeRzsSRpJkvj3A7,88973599989,Indonesia
FC_0152,192,Fore Coffee Kaliurang,Fore Coffee Kaliurang,Kaliurang,"Fore Coffee - Kaliurang St No.KM 5, Karang Wuni, Caturtunggal, Depok Sub-District, Sleman Regency, Special Region of Yogyakarta 55153",13,-7.760238158886098,110.3810599856402,all,leisure,07:00,23:00,07:00,22:00,5000,active,True,https://goo.gl/maps/BE35yS3sb6QS8iZF9,88973646061,Indonesia
FC_0153,432,KTLB,Fore Coffee Karang Tengah Lebak Bulus,Karang Tengah Lebak Bulus,"Fore Coffee Karang Tengah Lebak Bulus - Jl. Karang Tengah Raya No.13 6, RT.6/RW.4, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440",1,-6.303805,106.781456,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/r37qzHQ1X15k8h7Q8?g_st=com.google.maps.preview.copy,8881026184,Indonesia
FC_0154,525,KRTNI,Fore Coffee Kartini Bekasi,Kartini Bekasi,"Fore Coffee Kartini Bekasi - Jl. RA Kartini No.18, RT.003/RW.003, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",7,-6.24689,107.0023,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/fsvAvg1qtMCP6ynK7,88975974664,Indonesia
FC_0155,410,JMBJT,"Fore Coffee Kartini, Jember","Kartini, Jember","Fore Coffee Kartini Jember - Jalan Kartini 70 Jember, Kelurahan Kepahitan, Kec.Kaliwates, Kabupaten Jember.",59,-8.174758,113.7006364,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/4MRMwbauTM6Zf5h28,81944219476,Indonesia
FC_0156,54,Fore Coffee Kebagusan,Fore Coffee Kebagusan,Kebagusan,"Fore Coffee - Jl. Kebagusan 1 No 5, Pasar Minggu, Jakarta Selatan",1,-6.301158,106.831603,all,fore_go,07:00,19:00,07:00,18:00,5000,active,True,https://maps.app.goo.gl/qr1Vna5gYr6jwvnJA,85770031290,Indonesia
FC_0157,451,KBLM,Fore Coffee Kebayoran Lama,Kebayoran Lama,"Fore Coffee Kebayoran Lama - Jl. Raya Kby. Lama No.86 1, RT.1/RW.11, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220",1,-6.2298973,106.7797378,all,store,07:00,23:00,07:00,22:45,5000,active,True,https://maps.app.goo.gl/9UKcWQ1AW6AUmsHf9,87841191093,Indonesia
FC_0158,543,KDMS,Fore Coffee Kedungmundu Semarang,Kedungmundu Semarang,"Fore Coffee Kedungmundu Semarang - Jl. Kedungmundu No.7, Kedungmundu, Kec. Tembalang, Kota Semarang, Jawa Tengah 50273",11,-7.0246784,110.4668794,all,store,07:00,22:00,07:00,21:00,5000,coming_soon,False,https://maps.app.goo.gl/ReVtKfEm2pirUFSm7,88975974676,Indonesia
FC_0159,319,KLPDD,Fore Coffee Kelapa Dua Depok,Kelapa Dua Depok,"Fore Coffee Kelapa Dua Depok - Jl. Kampus E Universitas Gunadarma, Tugu, Kec. Cimanggis, Kota Depok, Jawa Barat 16451",6,-6.3547623,106.8412751,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/fJ7JDc6fnVUVqZZS6,8881021368,Indonesia
FC_0160,427,KMGPT,Fore Coffee Kemang Pratama Bekasi,Kemang Pratama Bekasi,"Fore Coffee Kemang Pratama - Near Vista Photo, Ruko Kemang Pratama, Jl. Kemang Pratama Raya AN No. 10, RT.004/RW.001, Bojong Rawalumbu, Kec. Rawalumbu Kota Bekasi, Jawa Barat 17116",7,-6.2772566,106.9896768,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/sQjEHmUZArddPvW7A?g_st=com.google.maps,8881026186,Indonesia
FC_0161,400,KMGRY,Fore Coffee Kemang Raya,Kemang Raya,"Fore Coffee Kemang Raya - Jalan Kemang Raya No.20-A RT.011 RW 05, Kelurahan Bangka, Kecamatan Mampang Prapatan, Jakarta Selatan",1,-6.25976,106.81522,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/xvBWueryb3qMW5H49,8881026163,Indonesia
FC_0162,531,KMGSN,Fore Coffee Kemanggisan,Kemanggisan,"Fore Coffee Kemanggisan - Jl. Rw. Belong No.50a, RT.7/RW.15, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480",1,-6.2035287,106.7829727,all,store,07:00,23:30,07:00,23:30,5000,active,True,https://maps.app.goo.gl/ukkeUmdHtVJDWkfHA,88975974651,Indonesia
FC_0163,491,KGPLZ,Fore Coffee Kings Bandung,Kings Bandung,"Fore Coffee Kings Bandung - Jl. Kepatihan No.11-17, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251",8,-6.9231198,107.6050049,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://maps.app.goo.gl/t3ZxV4rkV81gnTRy5‬,87783795581,Indonesia
FC_0164,318,KSMUN,Fore Coffee Kisamaun,Kisamaun,"Fore Coffee Kisamaun - Daan Mogot Rd No.32D, RT.003/RW.004, Sukarasa, Tangerang, Tangerang City, Banten 15111",24,-6.1723579,106.6310361,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/1UwwswmErVLCbS9UA,8881021367,Indonesia
FC_0165,336,KLTOS,Fore Coffee Klatos,Klatos,"Fore Klatos - Jl. Pemuda No. 75, Kel. Tonggalan, Kec. Klaten Tengah, Kab. Klaten. Lantai GF.01 dan Patio 01 Gedung Klatos.",48,-7.703133,110.602483,all,store,08:00,22:00,08:00,21:00,5000,active,True,https://maps.app.goo.gl/o29cGidZivWozGTc6,8881021317,Indonesia
FC_0166,492,KPBDG,Fore Coffee Kopo Bandung,Kopo Bandung,"Fore Coffee Kopo Bandung - Jl. Raya Kopo No.524, Margasuka, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40225",8,-6.954866,107.583837,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/fTrHn9zfjSt2f6pD7?g_st=aw,87783795686,Indonesia
FC_0167,272,Kota Wisata Cibubur,"Fore Coffee Kota Wisata, Cibubur","Kota Wisata, Cibubur","Fore Coffee - Kota Wisata - Oregon Square TCR/11 RT 000/RW 00, Kel. Ciangsana, Kec. Gunung Putri, Kab Bogor",37,-6.3520083,106.964386,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://goo.gl/maps/Pi5iaohpyPRXQAmVA,88978370188,Indonesia
FC_0168,281,KNCIT,Fore Coffee Kuningan City,Kuningan City,"Fore Coffee - Jl. Prof. Dr Satrio No.Kav. 18, Kuningan, Karet Kuningan, Kec. Setiabudi, Kota Jakarta Selatan, DKI Jakarta 12940",1,-6.2245821,106.8294701,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://goo.gl/maps/V3eGMkzhzCPjUngR8,88978623255,Indonesia
FC_0169,459,LVGK,Fore Coffee La Vela Greenlake City,La Vela Greenlake City,"Fore Coffee-Jl. Green Lake City Boulevard, RT.004/RW.007, Gondrong, Kec. Cipondoh, Kota Tangerang, Banten 15147",24,-6.1886504,106.700961,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/xjBQ7NKB83fPrp8M6?g_st=aw,88297302015,Indonesia
FC_0170,346,LTACI,Fore Coffee Lap Tembak Arundina Cibubur,Lap Tembak Arundina Cibubur,"Fore Coffee Lap Tembak Arundina Cibubur - Jl. Lap. Tembak, RT.2/RW.11, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720",37,-6.3518316,106.8861179,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/Fve5yoLALzchAnQx7,8881050874,Indonesia
FC_0171,426,LMN,Fore Coffee Lippo Mall Nusantara,Lippo Mall Nusantara,"Fore Coffee Lippo Mall Nusantara -  Kawasan Bisnis Granadha, Lippo Mall Nusantara, Lower Ground Unit #031-032, Jl. Jend. Sudirman No.Kav. 50, Kel. Karet Semanggi, Kec. Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,-6.219634,106.814138,all,store,08:00,22:00,08:00,21:00,5000,active,True,https://maps.app.goo.gl/oGcA5CLFQ7D3Jrm98,8881026181,Indonesia
FC_0172,408,LPSDJ,Fore Coffee Lippo Mall Sidoarjo,Lippo Mall Sidoarjo,"Fore Coffee Lippo Mall Sidoarjo - Jl. Jati Raya No.1, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61226. Unit GF-27B",36,-7.4460241,112.6983634,all,store,10:00,22:00,10:00,22:00,5000,active,True,https://maps.app.goo.gl/qVvBKJcGe6KNRs1m9,8881026169,Indonesia
FC_0173,70,Fore Coffee Living World,Fore Coffee Living World Alam Sutera,Living World Alam Sutera,"Fore Coffee - level GF, Jalan Alam Sutera Boulevard Kav. 21, 2nd floor, Pakulonan, Serpong Utara, Kota Tangerang Selatan",2,-6.244177,106.653578,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://goo.gl/maps/2dP1MTBg8pDbiMRC7,87839863736,Indonesia
FC_0174,383,LWGRW,Fore Coffee Living World Grand Wisata,Living World Grand Wisata,"Fore Coffee - Living World Grandwisata, Esplanade Ave, Lambangjaya, Tambun Selatan, Bekasi Regency, West Java 17510 - Unit G-36, G-36T, G-36A",7,-6.2930712,107.0468926,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://maps.app.goo.gl/L6VcBdYnNMav7sPn8,88973609250,Indonesia
FC_0175,349,LWKWS,Fore Coffee Living World Kota Wisata Cibubur,Living World Kota Wisata Cibubur,"Fore Coffee Living World Kota Wisata Cibubur - Jl. Boulevard Kota Wisata, Ciangsana, Kec. Gn. Putri, Kabupaten Bogor, Jawa Barat 16968. Unit G-48 dan G 48T",10,-6.3691696,106.9593689,all,store,09:30,22:00,09:30,21:00,5000,active,True,https://maps.app.goo.gl/d9z5EzSBkjsPMGfA6,8881051275,Indonesia
FC_0176,274,Living World Pekanbaru,"Fore Coffee Living World, Pekanbaru","Living World, Pekanbaru","Fore Coffee - Jl. Soekarno-Hatta, Tengkerang Bar., Kec. Marpoyan Damai, Kota Pekanbaru, Riau 28292 (Unit G-29 & G-29T)",35,0.5003185,101.4202053,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://goo.gl/maps/eabYU5kgAJ1BGeGu6,8881075976,Indonesia
FC_0177,103,Fore Coffee Lotte Bintaro,Fore Coffee Lotte Bintaro,Lotte Bintaro,"Fore Coffee - GF, Bintaro Jaya, JL M.H. Thamrin CBD Area Kav. Blok B7 01-06, Jl. Moh. Husni Thamrin No.Kel, Pd. Jaya, Kec. Pd. Aren, Kota Tangerang Selatan",2,-6.274417,106.724074,all,store,09:00,22:00,09:00,21:00,5000,active,True,https://goo.gl/maps/TB1cxX6vNj1RKgpR7,8881029686,Indonesia
FC_0178,243,Fore Coffee M. Kahfi,Fore Coffee M. Kahfi,M. Kahfi,"Fore Coffee - Jalan M. Khafi 1 No. 123 RT 10 RW 2 Kelurahan Ciganjur, Kecamatan Jagakarsa, Kota Jakarta Selatan, DKI Jakarta 12620",1,-6.329676,106.808952,all,store,07:00,23:00,07:00,22:30,5000,active,True,https://goo.gl/maps/izDtgwvHM7ydNd2o9,88707732656,Indonesia
FC_0179,309,MGLNG,Fore Coffee Magelang,Magelang,"Fore Coffee Magelang - Jl. Jendral Sudirman No. 199, Trunan, Tidar Selatan, Magelang, Jawa Tengah",43,-7.5002362,110.2236042,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/uT4c6CaZifN3dXxY9,8881021372,Indonesia
FC_0180,269,"Mahendradata, Padangsambian, Bali","Fore Coffee Mahendradata, Padangsambian, Bali","Mahendradata, Padangsambian, Bali","Fore Coffee - Jl. Teuku umar barat, Padangsambian, Kec. Denpasar Barat. Denpasar, Bali 80113",20,-8.681636,115.189389,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://goo.gl/maps/uL42XvuEG3ymfw8P7,881037607755,Indonesia
FC_0181,183,Fore Malang Town Square,Fore Coffee Malang Town Square,Malang Town Square,"Fore Coffee - Malang town Square lantai GF  Jl. Veteran No.2, Penanggungan, Kec. Klojen, Kota Malang, Jawa Timur 65111",9,-7.957007,112.618211,all,leisure,09:00,22:00,09:00,21:00,5000,active,True,https://goo.gl/maps/4AQDHmxQxAemVp879,88905782500,Indonesia
FC_0182,518,MRK,Fore Coffee Malik Raya Kendari,Malik Raya Kendari,"Fore Coffee Malik Raya Kendari - Jl. Malik Raya I, Korumba, Kec. Mandonga, Kota Kendari, Sulawesi Tenggara 93111",52,-3.97086,122.51858,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/Nrqzyw3qKiCb8LeKA,88975974646,Indonesia
FC_0183,372,MAGAD,Fore Coffee Mall Artha Gading,Mall Artha Gading,"Fore Coffee Mall Artha Gading - Jl. Artha Gading Sel. No.1, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",1,-6.1455977,106.8911698,all,store,10:00,22:00,10:00,21:30,5000,active,True,https://maps.app.goo.gl/fbtdDDSsDKqBhSQH9,88973609262,Indonesia
FC_0184,204,Fore Coffee Mall Balikpapan Baru,Fore Coffee Mall Balikpapan Baru,Mall Balikpapan Baru,"Fore Coffee - Jl. Belakang Mall BB, Damai, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76114 (Lantai GF)",19,-1.2438898,116.8612793,all,store,08:00,22:00,08:00,21:00,5000,active,True,https://goo.gl/maps/KqNQowBGZ8Q8fju49,88973646073,Indonesia
FC_0185,184,Fore Coffee Mall Basura,Fore Coffee Mall Basura,Mall Basura,"Fore Coffee - Jl. Jend. Basuki Rachmat No.1A, RW.10, Besar Selatan, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410. unit GF/RK/01",1,-6.223718,106.878547,all,fore_go,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/QhCd5whS7KcZTnpB8,88905782497,Indonesia
FC_0186,213,Fore Coffee Mall Boemi Kedaton,Fore Coffee Mall Boemi Kedaton,Mall Boemi Kedaton,"Fore Coffee - Jl. Teuku Umar Jl. Sultan Agung No.1, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35132",17,-5.382056,105.259094,all,store,09:00,22:00,09:00,21:00,5000,active,True,https://goo.gl/maps/qGXAneJdpSozy75r5,88975341790,Indonesia
FC_0187,534,MOS,Fore Coffee Mall Of Serang,Mall Of Serang,"Fore Coffee Mall Of Serang - Jl. Akses Tol SerangTimur, Panancangan, Cipocok Jaya, Serang, Lantai GF-28",44,-6.118851,106.181892,all,store,10:00,22:00,10:00,22:00,5000,active,True,https://maps.app.goo.gl/A7GHCZJmArwqvRyA6,88975974662,Indonesia
FC_0188,185,Fore Coffee Mall Olympic Garden,Fore Coffee Mall Olympic Garden,Mall Olympic Garden,"Fore Coffee - Mall Olympic Garden lantai GF  Kawi St No.24, Kauman, Klojen, Malang City, East Java 65116",9,-7.9769812,112.6210565,all,leisure,10:00,22:00,10:00,21:00,5000,active,True,https://goo.gl/maps/JExXB8G2vaFd1PZp6,88905782505,Indonesia
FC_0189,193,Fore Coffee Mall Panakkukang Makassar,Fore Coffee Mall Panakkukang Makassar,Mall Panakkukang Makassar,"Fore Coffee - Mall Panakkukang Makassar, Jalan Boulevard, Komplek Panakkukang Mas, Makassar, Kota Makassar, Sulawesi Selatan (Lantai dasar dari pintu utama belok kanan sebelah Vivo)",12,-5.1583916,119.4451254,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://goo.gl/maps/yWRDqgWUpZBfwsp46,88905782498,Indonesia
FC_0190,191,Fore Coffee Mall Ratu Indah Makassar,Fore Coffee Mall Ratu Indah Makassar,Mall Ratu Indah Makassar,"Fore Coffee - Mall Ratu Indah Makassar Jl. DR. Ratulangi No.35, Mamajang Luar, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90132",12,-5.1533157,119.4178426,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://goo.gl/maps/LmZGvqg9hjTf4Tb29,88905782499,Indonesia
FC_0191,297,Mampang Jakarta,Fore Coffee Mampang Jakarta,Mampang Jakarta,"Fore Coffee - Jl. Warung Buncit Raya RT 001/RW 002, Duren Tiga, Pancoran, Jakarta Selatan, DKI Jakarta",1,-6.2572104,106.8279103,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/ss5L2sWRFegnDxgY7,88978853816,Indonesia
FC_0192,489,MSMD,Fore Coffee Mansyur Medan,Mansyur Medan,"Fore Coffee - Jl. Dr. Mansyur, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154",5,3.5677372,98.6451198,all,store,08:00,23:00,08:00,22:00,5000,active,True,https://maps.app.goo.gl/8XmXLptUhsSyCe6x6,88297302025,Indonesia
FC_0193,273,Margo City,Fore Coffee Margo City,Margo City,"Fore Coffee - Jl. Margonda Raya No. 358, Kemiri Muka, Kec Beji, Kota Depok, Jawa Barat 16423 (Unit 1-01 02)",6,-6.373079,106.834784,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://maps.app.goo.gl/75jPg9ABMcHGha8c9,8881075974,Indonesia
FC_0194,486,MRDPK,Fore Coffee Margonda Raya Depok,Margonda Raya Depok,"Fore Coffee Margonda Raya Depok - Jl. Margonda No.434, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",6,-6.36665,106.83426,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/RxtkUXzi9w7ZDo6H7,87783795689,Indonesia
FC_0195,130,Mega Bekasi Hypermall,Fore Coffee Mega Bekasi Hypermall,Mega Bekasi Hypermall,"Fore Coffee - Jl. Jenderal Ahmad Yani No 1, Marga Jaya Bekasi, Jawa Barat. 17141 lantai UG",7,-6.248651,106.993103,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://goo.gl/maps/riLWPajYmL2hMmNy9,8881594348,Indonesia
FC_0196,296,Mega Mas Manado,Fore Coffee Mega Mas Manado,Mega Mas Manado,"Fore Coffee - Jl. Laksda John Lie, Titiwungen Sel., Kec. Sario, Sulawesi Utara (Kavling No.2)",41,1.482819,124.8335642,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/vT1w57vhaR9bHXCM9,88978163465,Indonesia
FC_0197,240,Fore Coffee Megamall Batam Center,Fore Coffee Megamall Batam Center,Megamall Batam Center,"Fore Coffee - Unit GF 227, Jl. Engku Putri No. 1 Kelurahan Belian, Kecamatan Batam Kota, Kota Batam, Kepulauan Riau 29461",22,1.1293481,104.0536936,all,store,09:00,22:00,09:00,21:00,5000,active,True,https://g.page/MEGAMALLBTC?share,88707732645,Indonesia
FC_0198,490,MKRWG,Fore Coffee Mekarwangi Bandung,Mekarwangi Bandung,"Fore Coffee Mekarwangi Bandung - Jl. Mekar Utama No.55, Mekarwangi, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40235",8,-6.9538129,107.6072168,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/oTK8MQUjD2Ds3F9U6,87783795695,Indonesia
FC_0199,528,SKWNG,Fore Coffee Merdeka Singkawang,Merdeka Singkawang,"Fore Coffee Singkawang - Jl. Merdeka, Melayu, Kec. Singkawang Bar., Kota Singkawang, Kalimantan Barat 79111",68,0.91083,108.98943,all,store,07:00,23:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/rZnR4iAfAGWWDNmL6,88975974686,Indonesia
FC_0200,364,MERRS,"Fore Coffee Merr, Surabaya","Merr, Surabaya","Fore Coffee Merr, Surabaya - Jl. Dr. Ir. H. Soekarno No.396, MERR, Kec. Rungkut, Surabaya, Jawa Timur",3,-7.3203222,112.7806525,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/p2Vp69U6134QvnSC9,88973609270,Indonesia
FC_0201,430,MRYA,Fore Coffee Meruya Ilir,Meruya Ilir,"Fore Cofee Meruya Ilir - Jl. Meruya Ilir Raya No.5, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630",1,-6.1976486,106.7508548,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/7ddoFkGoP2FSBkgb8,8881026185,Indonesia
FC_0202,532,MRYSL,Fore Coffee Meruya Selatan,Meruya Selatan,"Fore Coffee Meruya Selatan - Jl. Meruya Selatan No.10, RT.3/RW.2, Meruya Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11650",1,-6.212433,106.737663,all,store,07:00,23:00,07:00,23:00,5000,active,True,https://maps.app.goo.gl/KtcPB6PNKdE4DBeu7,88975974665,Indonesia
